Title,Ratings,Votings,Duration,Genre
419. Restless,6.9, (101),1h 29m,Drama
420. Without Blood,7.6, (93),1h 31m,Drama
421. L'attachement,7.3, (471),1h 46m,Drama
422. One Night in Tokyo,7.5, (65),1h 35m,Drama
423. Grand Maison Paris,6.9, (111),1h 51m,Drama
424. Here After,4.1, (1.3K),1h 33m,Drama
425. Decoded,5.8, (425),2h 36m,Drama
426. The Solitary Gourmet,7.4, (112),1h 50m,Drama
427. Bambi: A Tale of Life in the Woods,5.7, (160),1h 18m,Drama
428. Ulajh,6.0, (24K),2h 30m,Drama
429. Belle,5.9, (53),1h 40m,Drama
430. Sixty Minutes,5.7, (5.1K),1h 28m,Drama
431. Caught by the Tides,6.6, (1.1K),1h 51m,Drama
432. God's Not Dead: In God We Trust,3.4, (1.2K),1h 36m,Drama
433. Rita,4.6, (403),1h 55m,Drama
434. U Are the Universe,7.7, (253),1h 30m,Drama
435. Vanished Into the Night,5.2, (4.6K),1h 32m,Drama
436. Bibi Rajni,8.6, (712),2h 23m,Drama
437. Triangle,6.5, (93),1h 36m,Drama
438. Futra Days,4.1, (140),1h 39m,Drama
439. F-Buddies,4.5, (133),53m,Drama
440. Macbeth,8.0, (143),2h 36m,Drama
441. The Summer Book,7.0, (293),1h 30m,Drama
442. Jim's Story,6.8, (900),1h 41m,Drama
443. Off the Record,7.2, (7),1h 35m,Drama
444. Maldoror,7.0, (575),2h 35m,Drama
445. When the Light Breaks,6.7, (954),1h 22m,Drama
446. Everybody Loves Touda,6.7, (291),1h 42m,Drama
447. Drawing Closer,7.6, (2.5K),1h 58m,Drama
448. A Dog's Will 2,6.2, (2.9K),1h 44m,Drama
449. Boléro,6.6, (762),2h,Drama
450. Ravens,8.1, (69),1h 57m,Drama
451. Katas,4.7, (258),1h 41m,Drama
452. Schitterend,6.4, (190),1h 41m,Drama
453. A Part of You,5.7, (2.8K),1h 39m,Drama
454. Crew,5.8, (37K),1h 58m,Drama
455. Pink Lady,7.6, (47),1h 46m,Drama
"456. Husband, Father, Killer: The Alyssa Pladl Story",6.3, (212),1h 27m,Drama
457. Compulsion,6.6, (10),1h 34m,Drama
458. The Family Star,5.4, (5.4K),2h 39m,Drama
459. Saint-Exupéry,5.5, (250),1h 38m,Drama
461. Hisaab Barabar,5.8, (1.7K),1h 52m,Drama
462. Little Death,5.4, (203),1h 50m,Drama
463. Nonostante,5.8, (120),1h 33m,Drama
464. Amar Singh Chamkila,7.8, (16K),2h 25m,Drama
465. Jesus,7.9, (153),2h 27m,Drama
466. The Sabarmati Report,6.4, (24K),2h 7m,Drama
467. Same Old West,7.8, (93),1h 38m,Drama
468. How to Make Gravy,7.0, (895),2h,Drama
469. Ghost Trail,6.6, (787),1h 46m,Drama
470. Verano en diciembre,5.6, (132),1h 37m,Drama
471. Maid Droid Origins,3.0, (317),1h 36m,Drama
472. Lesson Learned,7.7, (2K),1h 59m,Drama
473. Wanted Man,4.8, (2.6K),1h 25m,Drama
474. Papa,7.5, (317),2h 11m,Drama
475. Srikanth,7.4, (14K),2h 14m,Drama
476. 4:44 : Time of Fear,5.8, (10),44m,Drama
477. No Chains No Masters,6.4, (494),1h 38m,Drama
478. Love,7.3, (293),1h 59m,Drama
479. Brief History of a Family,6.7, (413),1h 40m,Drama
480. Sommartider,6.8, (1.7K),1h 41m,Drama
481. A Beautiful Imperfection,6.4, (611),1h 48m,Drama
482. Room Service,3.9, (294),47m,Drama
483. The Corpse Washer,6.2, (1.2K),1h 47m,Drama
484. The Other Way Around,6.4, (1.4K),1h 54m,Drama
485. The Damned,5.3, (819),1h 29m,Drama
486. Daniela Forever,6.3, (203),1h 53m,Drama
487. Vettaiyan,7.0, (39K),2h 43m,Drama
